date,year,month,hour,holiday,weekday,working,weather_type,temp,feels_like,humidity,windspeed,count
10/20/2011,0,10,1,0,4,1,1,22.96,27.0453,0.88,23.9994,15
10/20/2011,0,10,2,0,4,1,1,22.96,27.0453,0.88,30.0026,4
10/20/2011,0,10,3,0,4,1,1,20.5,24.7248,0.82,31.0009,1
10/20/2011,0,10,4,0,4,1,1,20.5,24.7248,0.82,31.0009,8
10/20/2011,0,10,5,0,4,1,1,19.68,23.9547,0.82,23.9994,26
10/20/2011,0,10,6,0,4,1,1,18.04,22.4094,0.82,27.9993,92
10/20/2011,0,10,7,0,4,1,1,17.22,21.6342,0.77,30.0026,318
10/20/2011,0,10,8,0,4,1,1,18.04,22.4094,0.67,35.0008,426
10/20/2011,0,10,9,0,4,1,1,18.04,22.4094,0.67,39.0007,223
10/20/2011,0,10,10,0,4,1,1,18.86,23.1795,0.59,30.0026,130
10/20/2011,0,10,11,0,4,1,1,19.68,23.9547,0.55,35.0008,129
10/20/2011,0,10,12,0,4,1,1,19.68,23.9547,0.48,35.0008,199
10/20/2011,0,10,13,0,4,1,1,20.5,24.7248,0.45,39.0007,164
10/20/2011,0,10,14,0,4,1,2,19.68,23.9547,0.48,36.9974,155
10/20/2011,0,10,15,0,4,1,2,19.68,23.9547,0.51,30.0026,160
10/20/2011,0,10,16,0,4,1,2,19.68,23.9547,0.51,30.0026,234
10/20/2011,0,10,17,0,4,1,2,19.68,23.9547,0.48,26.0027,494
10/20/2011,0,10,18,0,4,1,2,18.86,23.1795,0.51,19.9995,469
10/20/2011,0,10,19,0,4,1,1,18.86,23.1795,0.51,23.9994,298
10/20/2011,0,10,20,0,4,1,2,18.86,23.1795,0.51,22.0028,241
10/20/2011,0,10,21,0,4,1,1,18.04,22.4094,0.51,19.9995,165
10/20/2011,0,10,22,0,4,1,1,18.04,22.4094,0.51,22.0028,128
10/20/2011,0,10,23,0,4,1,1,17.22,21.6342,0.58,16.9979,90
10/21/2011,0,10,0,0,5,1,1,16.4,20.8641,0.62,16.9979,50
10/21/2011,0,10,1,0,5,1,1,16.4,20.8641,0.62,15.0013,26
10/21/2011,0,10,2,0,5,1,1,15.58,20.0889,0.66,11.0014,18
10/21/2011,0,10,3,0,5,1,1,14.76,17.7735,0.71,8.9981,7
10/21/2011,0,10,4,0,5,1,1,14.76,17.7735,0.71,11.0014,6
10/21/2011,0,10,5,0,5,1,1,13.94,16.9983,0.76,12.998,31
10/21/2011,0,10,6,0,5,1,1,14.76,17.7735,0.71,11.0014,85
10/21/2011,0,10,7,0,5,1,1,14.76,17.7735,0.71,11.0014,233
10/21/2011,0,10,8,0,5,1,1,16.4,20.8641,0.62,12.998,402
10/21/2011,0,10,9,0,5,1,2,17.22,21.6342,0.58,8.9981,222
10/21/2011,0,10,10,0,5,1,1,18.86,23.1795,0.51,11.0014,138
10/21/2011,0,10,11,0,5,1,1,20.5,24.7248,0.45,15.0013,174
10/21/2011,0,10,12,0,5,1,1,20.5,24.7248,0.45,19.9995,240
10/21/2011,0,10,13,0,5,1,1,19.68,23.9547,0.48,22.0028,206
10/21/2011,0,10,14,0,5,1,1,21.32,25.5,0.42,19.9995,198
10/21/2011,0,10,15,0,5,1,1,20.5,24.7248,0.45,19.0012,235
10/21/2011,0,10,16,0,5,1,1,20.5,24.7248,0.45,16.9979,302
10/21/2011,0,10,17,0,5,1,2,18.86,23.1795,0.51,16.9979,524
10/21/2011,0,10,18,0,5,1,2,18.04,22.4094,0.54,16.9979,397
10/21/2011,0,10,19,0,5,1,2,18.04,22.4094,0.54,26.0027,253
10/21/2011,0,10,20,0,5,1,2,18.04,22.4094,0.54,15.0013,184
10/21/2011,0,10,21,0,5,1,1,17.22,21.6342,0.58,11.0014,143
10/21/2011,0,10,22,0,5,1,1,17.22,21.6342,0.54,11.0014,113
10/21/2011,0,10,23,0,5,1,1,16.4,20.8641,0.62,15.0013,117
10/22/2011,0,10,0,0,6,0,1,16.4,20.8641,0.62,12.998,96
10/22/2011,0,10,1,0,6,0,1,16.4,20.8641,0.62,12.998,70
10/22/2011,0,10,2,0,6,0,1,16.4,20.8641,0.62,16.9979,31
10/22/2011,0,10,3,0,6,0,1,16.4,20.8641,0.62,8.9981,20
10/22/2011,0,10,4,0,6,0,1,15.58,20.0889,0.66,6.0032,8
10/22/2011,0,10,5,0,6,0,1,15.58,20.0889,0.66,0,8
10/22/2011,0,10,6,0,6,0,1,14.76,19.3188,0.71,0,18
10/22/2011,0,10,7,0,6,0,1,14.76,18.5436,0.76,7.0015,57
10/22/2011,0,10,8,0,6,0,1,16.4,20.8641,0.71,0,114
10/22/2011,0,10,9,0,6,0,1,17.22,21.6342,0.67,6.0032,169
10/22/2011,0,10,10,0,6,0,2,18.04,22.4094,0.62,7.0015,236
10/22/2011,0,10,11,0,6,0,2,18.04,22.4094,0.62,7.0015,282
10/22/2011,0,10,12,0,6,0,1,18.86,23.1795,0.55,6.0032,343
10/22/2011,0,10,13,0,6,0,1,20.5,24.7248,0.45,0,322
10/22/2011,0,10,14,0,6,0,2,19.68,23.9547,0.48,15.0013,310
10/22/2011,0,10,15,0,6,0,1,19.68,23.9547,0.51,15.0013,382
10/22/2011,0,10,16,0,6,0,1,20.5,24.7248,0.45,12.998,359
10/22/2011,0,10,17,0,6,0,1,18.86,23.1795,0.55,8.9981,360
10/22/2011,0,10,18,0,6,0,1,18.04,22.4094,0.54,6.0032,335
10/22/2011,0,10,19,0,6,0,1,18.04,22.4094,0.67,0,220
10/22/2011,0,10,20,0,6,0,1,17.22,21.6342,0.67,0,159
10/22/2011,0,10,21,0,6,0,1,16.4,20.8641,0.76,0,157
10/22/2011,0,10,22,0,6,0,1,16.4,20.8641,0.76,0,144
10/22/2011,0,10,23,0,6,0,1,15.58,20.0889,0.82,0,108
10/23/2011,0,10,0,0,0,0,1,14.76,19.3188,0.87,0,88
10/23/2011,0,10,1,0,0,0,1,14.76,19.3188,0.87,0,71
10/23/2011,0,10,2,0,0,0,1,13.94,17.7735,0.87,6.0032,50
10/23/2011,0,10,3,0,0,0,1,13.94,18.5436,0.87,0,46
10/23/2011,0,10,4,0,0,0,1,13.94,18.5436,0.87,0,6
10/23/2011,0,10,5,0,0,0,1,13.12,17.7735,0.87,0,3
10/23/2011,0,10,6,0,0,0,1,13.12,16.9983,0.87,7.0015,12
10/23/2011,0,10,7,0,0,0,1,13.94,17.7735,0.87,6.0032,21
10/23/2011,0,10,8,0,0,0,1,14.76,17.7735,0.87,8.9981,88
10/23/2011,0,10,9,0,0,0,1,16.4,20.8641,0.76,0,143
10/23/2011,0,10,10,0,0,0,1,17.22,21.6342,0.71,6.0032,289
10/23/2011,0,10,11,0,0,0,1,18.86,23.1795,0.72,11.0014,333
10/23/2011,0,10,12,0,0,0,1,20.5,24.7248,0.59,16.9979,413
10/23/2011,0,10,13,0,0,0,1,21.32,25.5,0.55,12.998,415
10/23/2011,0,10,14,0,0,0,1,21.32,25.5,0.55,15.0013,408
10/23/2011,0,10,15,0,0,0,1,21.32,25.5,0.52,11.0014,387
10/23/2011,0,10,16,0,0,0,1,21.32,25.5,0.55,12.998,405
10/23/2011,0,10,17,0,0,0,1,20.5,24.7248,0.63,8.9981,340
10/23/2011,0,10,18,0,0,0,1,20.5,24.7248,0.63,7.0015,284
10/23/2011,0,10,19,0,0,0,1,18.86,23.1795,0.77,0,193
10/23/2011,0,10,20,0,0,0,1,18.04,22.4094,0.72,6.0032,144
10/23/2011,0,10,21,0,0,0,1,18.04,22.4094,0.72,6.0032,99
10/23/2011,0,10,22,0,0,0,1,17.22,21.6342,0.77,7.0015,94
10/23/2011,0,10,23,0,0,0,1,17.22,21.6342,0.77,11.0014,49
10/24/2011,0,10,0,0,1,1,1,17.22,21.6342,0.77,0,32
10/24/2011,0,10,1,0,1,1,1,16.4,20.8641,0.82,8.9981,15
10/24/2011,0,10,2,0,1,1,1,16.4,20.8641,0.87,7.0015,7
10/24/2011,0,10,3,0,1,1,1,16.4,20.8641,0.82,6.0032,4
10/24/2011,0,10,4,0,1,1,1,16.4,20.8641,0.82,0,6
10/24/2011,0,10,5,0,1,1,1,15.58,20.0889,0.87,0,21
10/24/2011,0,10,6,0,1,1,1,16.4,20.8641,0.87,7.0015,86
10/24/2011,0,10,7,0,1,1,2,15.58,20.0889,0.94,7.0015,285
10/24/2011,0,10,8,0,1,1,2,17.22,21.6342,0.88,11.0014,398
10/24/2011,0,10,9,0,1,1,2,18.04,22.4094,0.82,11.0014,195
10/24/2011,0,10,10,0,1,1,2,18.86,23.1795,0.82,16.9979,129
10/24/2011,0,10,11,0,1,1,2,20.5,24.7248,0.72,11.0014,168
10/24/2011,0,10,12,0,1,1,2,21.32,25.5,0.68,7.0015,220
10/24/2011,0,10,13,0,1,1,2,22.14,26.2752,0.64,15.0013,198
10/24/2011,0,10,14,0,1,1,2,22.14,26.2752,0.64,12.998,206
10/24/2011,0,10,15,0,1,1,1,22.96,27.0453,0.6,11.0014,177
10/24/2011,0,10,16,0,1,1,1,22.14,26.2752,0.64,12.998,310
10/24/2011,0,10,17,0,1,1,1,21.32,25.5,0.68,8.9981,614
10/24/2011,0,10,18,0,1,1,1,22.14,26.2752,0.6,6.0032,486
10/24/2011,0,10,19,0,1,1,3,19.68,23.9547,0.82,0,237
10/24/2011,0,10,20,0,1,1,1,19.68,23.9547,0.82,7.0015,129
10/24/2011,0,10,21,0,1,1,1,18.86,23.1795,0.87,7.0015,126
10/24/2011,0,10,22,0,1,1,1,19.68,23.9547,0.75,11.0014,79
10/24/2011,0,10,23,0,1,1,1,18.86,23.1795,0.77,6.0032,59
10/25/2011,0,10,0,0,2,1,1,18.04,22.4094,0.77,8.9981,30
10/25/2011,0,10,1,0,2,1,1,18.04,22.4094,0.77,8.9981,11
10/25/2011,0,10,2,0,2,1,1,17.22,21.6342,0.82,8.9981,5
10/25/2011,0,10,3,0,2,1,1,16.4,20.8641,0.87,0,4
10/25/2011,0,10,4,0,2,1,1,15.58,20.0889,0.87,8.9981,5
10/25/2011,0,10,5,0,2,1,1,15.58,20.0889,0.87,8.9981,24
10/25/2011,0,10,6,0,2,1,1,15.58,20.0889,0.82,7.0015,98
10/25/2011,0,10,7,0,2,1,1,16.4,20.8641,0.76,12.998,314
10/25/2011,0,10,8,0,2,1,1,18.04,22.4094,0.72,0,408
10/25/2011,0,10,9,0,2,1,1,19.68,23.9547,0.55,15.0013,223
10/25/2011,0,10,10,0,2,1,1,20.5,24.7248,0.51,16.9979,128
10/25/2011,0,10,11,0,2,1,1,21.32,25.5,0.48,19.0012,166
10/25/2011,0,10,12,0,2,1,1,22.14,26.2752,0.39,23.9994,200
10/25/2011,0,10,13,0,2,1,1,22.96,27.0453,0.37,26.0027,198
10/25/2011,0,10,14,0,2,1,1,22.96,27.0453,0.4,16.9979,200
10/25/2011,0,10,15,0,2,1,1,22.96,27.0453,0.37,7.0015,234
10/25/2011,0,10,16,0,2,1,1,22.96,27.0453,0.37,12.998,285
10/25/2011,0,10,17,0,2,1,1,22.96,27.0453,0.37,7.0015,585
10/25/2011,0,10,18,0,2,1,1,21.32,25.5,0.42,7.0015,518
10/25/2011,0,10,19,0,2,1,1,19.68,23.9547,0.67,12.998,338
10/25/2011,0,10,20,0,2,1,1,18.86,23.1795,0.67,7.0015,248
10/25/2011,0,10,21,0,2,1,1,18.04,22.4094,0.72,8.9981,201
10/25/2011,0,10,22,0,2,1,1,18.86,23.1795,0.67,12.998,170
10/25/2011,0,10,23,0,2,1,1,18.04,22.4094,0.72,8.9981,94
10/26/2011,0,10,0,0,3,1,1,18.04,22.4094,0.72,12.998,32
10/26/2011,0,10,1,0,3,1,1,18.04,22.4094,0.67,16.9979,12
10/26/2011,0,10,2,0,3,1,1,18.04,22.4094,0.67,11.0014,3
10/26/2011,0,10,3,0,3,1,1,18.04,22.4094,0.67,15.0013,3
10/26/2011,0,10,4,0,3,1,1,17.22,21.6342,0.71,16.9979,5
10/26/2011,0,10,5,0,3,1,1,17.22,21.6342,0.71,15.0013,21
10/26/2011,0,10,6,0,3,1,1,17.22,21.6342,0.71,15.0013,92
10/26/2011,0,10,7,0,3,1,1,17.22,21.6342,0.71,11.0014,299
10/26/2011,0,10,8,0,3,1,2,18.04,22.4094,0.67,12.998,464
10/26/2011,0,10,9,0,3,1,2,19.68,23.9547,0.63,15.0013,240
10/26/2011,0,10,10,0,3,1,2,21.32,25.5,0.62,16.9979,131
10/26/2011,0,10,11,0,3,1,1,21.32,25.5,0.59,22.0028,155
10/26/2011,0,10,12,0,3,1,3,23.78,27.8205,0.53,15.0013,194
10/26/2011,0,10,13,0,3,1,3,22.96,27.0453,0.6,7.0015,82
10/26/2011,0,10,14,0,3,1,2,21.32,25.5,0.77,0,66
10/26/2011,0,10,15,0,3,1,2,21.32,25.5,0.77,0,70
10/26/2011,0,10,16,0,3,1,2,21.32,25.5,0.77,6.0032,213
10/26/2011,0,10,17,0,3,1,2,21.32,25.5,0.77,7.0015,454
10/26/2011,0,10,18,0,3,1,1,21.32,25.5,0.77,11.0014,453
10/26/2011,0,10,19,0,3,1,1,20.5,24.7248,0.82,0,331
10/26/2011,0,10,20,0,3,1,1,20.5,24.7248,0.88,0,207
10/26/2011,0,10,21,0,3,1,2,21.32,25.5,0.77,0,157
10/26/2011,0,10,22,0,3,1,2,19.68,23.9547,0.88,6.0032,135
10/26/2011,0,10,23,0,3,1,2,19.68,23.9547,0.88,6.0032,75
10/27/2011,0,10,0,0,4,1,1,18.86,23.1795,0.94,0,26
10/27/2011,0,10,1,0,4,1,1,18.86,23.1795,0.94,0,11
10/27/2011,0,10,2,0,4,1,3,18.86,23.1795,0.94,0,8
10/27/2011,0,10,3,0,4,1,3,18.86,23.1795,0.94,0,4
10/27/2011,0,10,4,0,4,1,3,19.68,23.9547,0.88,0,4
10/27/2011,0,10,5,0,4,1,3,19.68,23.9547,0.88,6.0032,15
10/27/2011,0,10,6,0,4,1,3,20.5,24.7248,0.82,0,46
10/27/2011,0,10,7,0,4,1,2,18.86,23.1795,0.94,6.0032,137
10/27/2011,0,10,8,0,4,1,3,19.68,23.9547,0.88,12.998,316
10/27/2011,0,10,9,0,4,1,2,20.5,24.7248,0.82,11.0014,171
10/27/2011,0,10,10,0,4,1,3,20.5,24.7248,0.88,12.998,62
10/27/2011,0,10,11,0,4,1,3,20.5,24.7248,0.88,8.9981,52
10/27/2011,0,10,12,0,4,1,3,20.5,24.7248,0.88,8.9981,53
10/27/2011,0,10,13,0,4,1,2,20.5,24.7248,0.88,11.0014,74
10/27/2011,0,10,14,0,4,1,2,21.32,25.5,0.83,0,92
10/27/2011,0,10,15,0,4,1,2,21.32,25.5,0.83,7.0015,107
10/27/2011,0,10,16,0,4,1,2,22.96,27.0453,0.73,11.0014,207
10/27/2011,0,10,17,0,4,1,2,20.5,24.7248,0.72,31.0009,322
10/27/2011,0,10,18,0,4,1,2,19.68,23.9547,0.67,31.0009,240
10/27/2011,0,10,19,0,4,1,2,18.04,22.4094,0.67,31.0009,219
10/27/2011,0,10,20,0,4,1,1,17.22,21.6342,0.67,32.9975,182
10/27/2011,0,10,21,0,4,1,1,16.4,20.8641,0.62,35.0008,132
10/27/2011,0,10,22,0,4,1,1,14.76,16.2282,0.66,32.9975,111
10/27/2011,0,10,23,0,4,1,1,13.94,15.453,0.61,27.9993,68
10/28/2011,0,10,0,0,5,1,1,13.94,16.2282,0.66,16.9979,44
10/28/2011,0,10,1,0,5,1,1,13.12,15.453,0.66,16.9979,16
10/28/2011,0,10,2,0,5,1,1,13.12,15.453,0.66,19.0012,4
10/28/2011,0,10,3,0,5,1,1,12.3,14.6829,0.7,19.0012,8
10/28/2011,0,10,4,0,5,1,1,12.3,14.6829,0.65,19.0012,10
10/28/2011,0,10,5,0,5,1,2,12.3,14.6829,0.61,16.9979,25
10/28/2011,0,10,6,0,5,1,1,11.48,13.9077,0.65,16.9979,75
10/28/2011,0,10,7,0,5,1,1,11.48,13.9077,0.65,16.9979,205
10/28/2011,0,10,8,0,5,1,1,12.3,14.6829,0.61,19.0012,374
10/28/2011,0,10,9,0,5,1,1,13.12,15.453,0.57,15.0013,229
10/28/2011,0,10,10,0,5,1,1,13.94,16.2282,0.57,15.0013,130
10/28/2011,0,10,11,0,5,1,1,14.76,17.7735,0.5,15.0013,168
10/28/2011,0,10,12,0,5,1,2,15.58,20.0889,0.4,11.0014,213
10/28/2011,0,10,13,0,5,1,2,15.58,20.0889,0.42,15.0013,228
10/28/2011,0,10,14,0,5,1,2,14.76,17.7735,0.46,12.998,185
10/28/2011,0,10,15,0,5,1,2,14.76,16.9983,0.43,16.9979,215
10/28/2011,0,10,16,0,5,1,2,14.76,17.7735,0.46,11.0014,308
10/28/2011,0,10,17,0,5,1,2,14.76,17.7735,0.5,8.9981,446
10/28/2011,0,10,18,0,5,1,2,14.76,17.7735,0.53,11.0014,368
10/28/2011,0,10,19,0,5,1,2,14.76,17.7735,0.5,8.9981,204
10/28/2011,0,10,20,0,5,1,3,13.94,16.2282,0.61,15.0013,143
10/28/2011,0,10,21,0,5,1,3,13.12,16.2282,0.7,11.0014,74
10/28/2011,0,10,22,0,5,1,3,12.3,14.6829,0.75,19.0012,36
10/28/2011,0,10,23,0,5,1,3,12.3,13.9077,0.81,22.0028,39
10/29/2011,0,10,0,0,6,0,3,11.48,13.1376,0.87,19.9995,19
10/29/2011,0,10,1,0,6,0,3,12.3,13.9077,0.87,19.9995,18
10/29/2011,0,10,2,0,6,0,3,12.3,13.9077,0.87,19.9995,17
10/29/2011,0,10,3,0,6,0,3,12.3,13.9077,0.81,27.9993,8
10/29/2011,0,10,4,0,6,0,3,12.3,13.9077,0.81,27.9993,1
10/29/2011,0,10,5,0,6,0,3,10.66,11.5923,0.93,23.9994,1
10/29/2011,0,10,6,0,6,0,3,10.66,11.5923,0.87,23.9994,5
10/29/2011,0,10,7,0,6,0,3,10.66,11.5923,0.87,23.9994,7
10/29/2011,0,10,8,0,6,0,3,11.48,13.1376,0.87,23.9994,20
10/29/2011,0,10,9,0,6,0,3,11.48,13.1376,0.87,23.9994,20
10/29/2011,0,10,10,0,6,0,3,10.66,11.5923,0.93,22.0028,12
10/29/2011,0,10,11,0,6,0,3,10.66,11.5923,0.93,26.0027,27
10/29/2011,0,10,12,0,6,0,3,9.84,10.047,0.87,32.9975,50
10/29/2011,0,10,13,0,6,0,3,9.84,10.047,0.87,35.0008,30
10/29/2011,0,10,14,0,6,0,3,9.84,10.047,0.87,30.0026,29
10/29/2011,0,10,15,0,6,0,3,9.02,10.8171,0.93,16.9979,41
10/29/2011,0,10,16,0,6,0,3,9.02,10.047,0.93,22.0028,22
10/29/2011,0,10,17,0,6,0,3,9.02,10.047,0.93,22.0028,31
10/29/2011,0,10,18,0,6,0,3,9.02,10.047,0.93,22.0028,43
10/29/2011,0,10,19,0,6,0,1,9.84,10.8171,0.87,23.9994,39
10/29/2011,0,10,20,0,6,0,1,9.84,10.8171,0.87,23.9994,47
10/29/2011,0,10,21,0,6,0,1,9.84,10.8171,0.87,23.9994,50
10/29/2011,0,10,22,0,6,0,1,9.02,10.8171,0.87,15.0013,54
10/29/2011,0,10,23,0,6,0,1,9.02,11.5923,0.87,12.998,36
10/30/2011,0,10,0,0,0,0,1,9.02,10.8171,0.87,15.0013,54
10/30/2011,0,10,1,0,0,0,1,9.02,10.8171,0.87,16.9979,43
10/30/2011,0,10,2,0,0,0,1,9.02,10.8171,0.87,19.0012,50
10/30/2011,0,10,3,0,0,0,1,9.84,10.8171,0.75,23.9994,33
10/30/2011,0,10,4,0,0,0,1,9.02,10.047,0.8,22.0028,11
10/30/2011,0,10,5,0,0,0,1,9.84,10.8171,0.75,19.9995,4
10/30/2011,0,10,6,0,0,0,1,9.84,11.5923,0.75,16.9979,10
10/30/2011,0,10,7,0,0,0,1,9.84,14.6829,0.75,0,22
10/30/2011,0,10,8,0,0,0,1,10.66,13.1376,0.7,15.0013,80
10/30/2011,0,10,9,0,0,0,1,12.3,14.6829,0.65,16.9979,147
10/30/2011,0,10,10,0,0,0,1,13.12,16.9983,0.61,6.0032,178
10/30/2011,0,10,11,0,0,0,1,14.76,17.7735,0.53,15.0013,240
10/30/2011,0,10,12,0,0,0,1,15.58,20.0889,0.5,12.998,314
10/30/2011,0,10,13,0,0,0,1,16.4,20.8641,0.43,15.0013,345
10/30/2011,0,10,14,0,0,0,1,17.22,21.6342,0.38,12.998,300
10/30/2011,0,10,15,0,0,0,1,17.22,21.6342,0.35,11.0014,290
10/30/2011,0,10,16,0,0,0,1,17.22,21.6342,0.32,8.9981,320
10/30/2011,0,10,17,0,0,0,1,16.4,20.8641,0.35,7.0015,245
10/30/2011,0,10,18,0,0,0,1,14.76,17.7735,0.4,8.9981,213
10/30/2011,0,10,19,0,0,0,1,22.96,27.0453,0.49,19.9995,153
10/30/2011,0,10,20,0,0,0,1,13.94,18.5436,0.57,0,92
10/30/2011,0,10,21,0,0,0,1,13.12,17.7735,0.66,0,79
10/30/2011,0,10,22,0,0,0,1,12.3,16.9983,0.75,0,71
10/30/2011,0,10,23,0,0,0,1,10.66,15.453,0.87,0,37
10/31/2011,0,10,0,0,1,1,1,10.66,15.453,0.87,0,23
10/31/2011,0,10,1,0,1,1,1,10.66,15.453,0.81,0,13
10/31/2011,0,10,2,0,1,1,1,9.84,14.6829,0.87,0,3
10/31/2011,0,10,3,0,1,1,1,9.84,13.1376,0.87,7.0015,3
10/31/2011,0,10,4,0,1,1,1,9.84,14.6829,0.87,0,6
10/31/2011,0,10,5,0,1,1,1,9.02,13.9077,0.93,0,18
10/31/2011,0,10,6,0,1,1,1,9.84,14.6829,0.87,0,86
10/31/2011,0,10,7,0,1,1,1,9.84,14.6829,0.93,0,227
10/31/2011,0,10,8,0,1,1,2,11.48,16.2282,0.87,0,372
10/31/2011,0,10,9,0,1,1,2,13.12,16.2282,0.76,11.0014,211
10/31/2011,0,10,10,0,1,1,2,14.76,17.7735,0.57,11.0014,105
10/31/2011,0,10,11,0,1,1,1,16.4,20.8641,0.5,8.9981,128
10/31/2011,0,10,12,0,1,1,1,17.22,21.6342,0.44,15.0013,170
10/31/2011,0,10,13,0,1,1,2,18.04,22.4094,0.44,15.0013,152
10/31/2011,0,10,14,0,1,1,2,18.04,22.4094,0.47,15.0013,141
10/31/2011,0,10,15,0,1,1,1,18.04,22.4094,0.47,11.0014,168
10/31/2011,0,10,16,0,1,1,1,17.22,21.6342,0.54,11.0014,272
10/31/2011,0,10,17,0,1,1,1,17.22,21.6342,0.54,8.9981,486
10/31/2011,0,10,18,0,1,1,1,16.4,20.8641,0.66,6.0032,422
10/31/2011,0,10,19,0,1,1,1,16.4,20.8641,0.66,6.0032,238
10/31/2011,0,10,20,0,1,1,1,16.4,20.8641,0.66,6.0032,172
10/31/2011,0,10,21,0,1,1,2,14.76,17.7735,0.76,12.998,116
10/31/2011,0,10,22,0,1,1,2,14.76,17.7735,0.76,12.998,85
10/31/2011,0,10,23,0,1,1,2,14.76,17.7735,0.76,12.998,52
11/1/2011,0,11,0,0,2,1,2,14.76,17.7735,0.87,11.0014,21
11/1/2011,0,11,1,0,2,1,1,14.76,17.7735,0.81,8.9981,11
11/1/2011,0,11,2,0,2,1,2,14.76,17.7735,0.81,11.0014,4
11/1/2011,0,11,3,0,2,1,2,14.76,17.7735,0.81,8.9981,6
11/1/2011,0,11,4,0,2,1,1,13.94,16.2282,0.81,15.0013,8
11/1/2011,0,11,5,0,2,1,1,13.12,16.2282,0.81,12.998,18
11/1/2011,0,11,6,0,2,1,1,13.12,16.2282,0.81,12.998,93
11/1/2011,0,11,7,0,2,1,1,13.94,16.9983,0.76,12.998,254
11/1/2011,0,11,8,0,2,1,1,14.76,16.9983,0.71,16.9979,419
11/1/2011,0,11,9,0,2,1,1,16.4,20.8641,0.66,11.0014,222
11/1/2011,0,11,10,0,2,1,1,18.04,22.4094,0.62,8.9981,135
11/1/2011,0,11,11,0,2,1,1,18.86,23.1795,0.63,7.0015,117
11/1/2011,0,11,12,0,2,1,1,20.5,24.7248,0.48,6.0032,176
11/1/2011,0,11,13,0,2,1,1,19.68,23.9547,0.55,12.998,167
11/1/2011,0,11,14,0,2,1,1,20.5,24.7248,0.48,16.9979,150
11/1/2011,0,11,15,0,2,1,1,20.5,24.7248,0.45,8.9981,186
11/1/2011,0,11,16,0,2,1,1,19.68,23.9547,0.44,11.0014,298
11/1/2011,0,11,17,0,2,1,1,18.04,22.4094,0.54,11.0014,506
11/1/2011,0,11,18,0,2,1,1,17.22,21.6342,0.58,7.0015,460
11/1/2011,0,11,19,0,2,1,1,17.22,21.6342,0.58,6.0032,313
11/1/2011,0,11,20,0,2,1,1,16.4,20.8641,0.71,0,209
11/1/2011,0,11,21,0,2,1,1,14.76,19.3188,0.81,0,127
11/1/2011,0,11,22,0,2,1,1,14.76,19.3188,0.81,0,96
11/1/2011,0,11,23,0,2,1,1,13.94,18.5436,0.87,0,72
11/2/2011,0,11,0,0,3,1,1,13.12,17.7735,0.87,0,19
11/2/2011,0,11,1,0,3,1,1,12.3,16.9983,0.87,0,10
11/2/2011,0,11,2,0,3,1,1,12.3,16.9983,0.87,0,2
11/2/2011,0,11,3,0,3,1,1,12.3,16.9983,0.75,0,2
11/2/2011,0,11,4,0,3,1,1,12.3,16.9983,0.87,0,4
11/2/2011,0,11,5,0,3,1,1,12.3,16.9983,0.81,0,27
11/2/2011,0,11,6,0,3,1,1,12.3,16.9983,0.81,0,92
11/2/2011,0,11,7,0,3,1,1,12.3,16.9983,0.81,0,251
11/2/2011,0,11,8,0,3,1,1,13.12,17.7735,0.87,0,472
11/2/2011,0,11,9,0,3,1,1,13.94,18.5436,0.87,0,228
11/2/2011,0,11,10,0,3,1,1,16.4,20.8641,0.71,6.0032,133
11/2/2011,0,11,11,0,3,1,1,17.22,21.6342,0.71,8.9981,144
11/2/2011,0,11,12,0,3,1,1,18.86,23.1795,0.55,11.0014,189
11/2/2011,0,11,13,0,3,1,1,19.68,23.9547,0.48,11.0014,161
11/2/2011,0,11,14,0,3,1,1,20.5,24.7248,0.45,11.0014,172
11/2/2011,0,11,15,0,3,1,1,19.68,23.9547,0.51,11.0014,187
11/2/2011,0,11,16,0,3,1,1,19.68,23.9547,0.51,7.0015,266
11/2/2011,0,11,17,0,3,1,1,18.04,22.4094,0.62,12.998,553
11/2/2011,0,11,18,0,3,1,1,17.22,21.6342,0.71,11.0014,479
11/2/2011,0,11,19,0,3,1,1,16.4,20.8641,0.76,8.9981,282
11/2/2011,0,11,20,0,3,1,1,16.4,20.8641,0.66,8.9981,182
11/2/2011,0,11,21,0,3,1,1,15.58,20.0889,0.71,8.9981,168
11/2/2011,0,11,22,0,3,1,1,14.76,17.7735,0.71,8.9981,106
11/2/2011,0,11,23,0,3,1,1,14.76,18.5436,0.76,6.0032,57
11/3/2011,0,11,0,0,4,1,1,14.76,18.5436,0.76,6.0032,31
11/3/2011,0,11,1,0,4,1,1,13.94,16.9983,0.81,8.9981,15
11/3/2011,0,11,2,0,4,1,1,13.94,16.9983,0.76,8.9981,7
11/3/2011,0,11,3,0,4,1,1,13.94,16.9983,0.81,8.9981,5
11/3/2011,0,11,4,0,4,1,1,13.12,16.9983,0.81,6.0032,4
11/3/2011,0,11,5,0,4,1,1,13.12,16.9983,0.81,8.9981,28
11/3/2011,0,11,6,0,4,1,1,13.94,16.9983,0.76,12.998,99
11/3/2011,0,11,7,0,4,1,2,13.12,16.9983,0.81,6.0032,292
11/3/2011,0,11,8,0,4,1,2,13.94,17.7735,0.81,6.0032,402
11/3/2011,0,11,9,0,4,1,2,14.76,17.7735,0.81,12.998,164
11/3/2011,0,11,10,0,4,1,2,16.4,20.8641,0.76,12.998,110
